,id,label
2973,"('data/Asian/m.02vphvr/m.02vphvr_0002.jpg', 'data/Asian/m.01vyppw/m.01vyppw_0004.jpg')","('data/Asian/m.02vphvr/m.02vphvr_0002.jpg', 'data/Asian/m.01vyppw/m.01vyppw_0004.jpg')"
2974,"('data/Asian/m.031h1r/m.031h1r_0004.jpg', 'data/Asian/m.027m77j/m.027m77j_0004.jpg')","('data/Asian/m.031h1r/m.031h1r_0004.jpg', 'data/Asian/m.027m77j/m.027m77j_0004.jpg')"
2975,"('data/Asian/m.0gmkrmh/m.0gmkrmh_0001.jpg', 'data/Asian/m.0407cg7/m.0407cg7_0002.jpg')","('data/Asian/m.0gmkrmh/m.0gmkrmh_0001.jpg', 'data/Asian/m.0407cg7/m.0407cg7_0002.jpg')"
2976,"('data/Asian/m.06w9j69/m.06w9j69_0002.jpg', 'data/Asian/m.04cs6lf/m.04cs6lf_0005.jpg')","('data/Asian/m.06w9j69/m.06w9j69_0002.jpg', 'data/Asian/m.04cs6lf/m.04cs6lf_0005.jpg')"
2977,"('data/Asian/m.0b6p1b/m.0b6p1b_0001.jpg', 'data/Asian/m.08dp3w/m.08dp3w_0001.jpg')","('data/Asian/m.0b6p1b/m.0b6p1b_0001.jpg', 'data/Asian/m.08dp3w/m.08dp3w_0001.jpg')"
2978,"('data/Asian/m.02w923h/m.02w923h_0001.jpg', 'data/Asian/m.03gr7l1/m.03gr7l1_0001.jpg')","('data/Asian/m.02w923h/m.02w923h_0001.jpg', 'data/Asian/m.03gr7l1/m.03gr7l1_0001.jpg')"
2979,"('data/Asian/m.0fnc7r/m.0fnc7r_0004.jpg', 'data/Asian/m.0rf7x8r/m.0rf7x8r_0002.jpg')","('data/Asian/m.0fnc7r/m.0fnc7r_0004.jpg', 'data/Asian/m.0rf7x8r/m.0rf7x8r_0002.jpg')"
2980,"('data/Asian/m.0gyssy8/m.0gyssy8_0003.jpg', 'data/Asian/m.01w73rj/m.01w73rj_0001.jpg')","('data/Asian/m.0gyssy8/m.0gyssy8_0003.jpg', 'data/Asian/m.01w73rj/m.01w73rj_0001.jpg')"
2981,"('data/Asian/m.05s32f/m.05s32f_0004.jpg', 'data/Asian/m.0ndskjk/m.0ndskjk_0003.jpg')","('data/Asian/m.05s32f/m.05s32f_0004.jpg', 'data/Asian/m.0ndskjk/m.0ndskjk_0003.jpg')"
2982,"('data/Asian/m.03v68s/m.03v68s_0003.jpg', 'data/Asian/m.02qxyx9/m.02qxyx9_0004.jpg')","('data/Asian/m.03v68s/m.03v68s_0003.jpg', 'data/Asian/m.02qxyx9/m.02qxyx9_0004.jpg')"
2983,"('data/Asian/m.026yf00/m.026yf00_0003.jpg', 'data/Asian/m.0k8npvp/m.0k8npvp_0007.jpg')","('data/Asian/m.026yf00/m.026yf00_0003.jpg', 'data/Asian/m.0k8npvp/m.0k8npvp_0007.jpg')"
2984,"('data/Asian/m.0p7y5/m.0p7y5_0003.jpg', 'data/Asian/m.0c3x_yp/m.0c3x_yp_0003.jpg')","('data/Asian/m.0p7y5/m.0p7y5_0003.jpg', 'data/Asian/m.0c3x_yp/m.0c3x_yp_0003.jpg')"
2985,"('data/Asian/m.04b_2d/m.04b_2d_0001.jpg', 'data/Asian/m.026xr4d/m.026xr4d_0002.jpg')","('data/Asian/m.04b_2d/m.04b_2d_0001.jpg', 'data/Asian/m.026xr4d/m.026xr4d_0002.jpg')"
2986,"('data/Asian/m.0nhhrrz/m.0nhhrrz_0003.jpg', 'data/Asian/m.0ggy4v/m.0ggy4v_0005.jpg')","('data/Asian/m.0nhhrrz/m.0nhhrrz_0003.jpg', 'data/Asian/m.0ggy4v/m.0ggy4v_0005.jpg')"
2987,"('data/Asian/m.02z3tm2/m.02z3tm2_0004.jpg', 'data/Asian/m.01srlz4/m.01srlz4_0004.jpg')","('data/Asian/m.02z3tm2/m.02z3tm2_0004.jpg', 'data/Asian/m.01srlz4/m.01srlz4_0004.jpg')"
2988,"('data/Asian/m.03zz3m/m.03zz3m_0001.jpg', 'data/Asian/m.07qb55/m.07qb55_0002.jpg')","('data/Asian/m.03zz3m/m.03zz3m_0001.jpg', 'data/Asian/m.07qb55/m.07qb55_0002.jpg')"
2989,"('data/Asian/m.05jly0/m.05jly0_0001.jpg', 'data/Asian/m.06729_/m.06729__0004.jpg')","('data/Asian/m.05jly0/m.05jly0_0001.jpg', 'data/Asian/m.06729_/m.06729__0004.jpg')"
2990,"('data/Asian/m.08wn73/m.08wn73_0003.jpg', 'data/Asian/m.01tskh3/m.01tskh3_0001.jpg')","('data/Asian/m.08wn73/m.08wn73_0003.jpg', 'data/Asian/m.01tskh3/m.01tskh3_0001.jpg')"
2991,"('data/Asian/m.01l_zpm/m.01l_zpm_0001.jpg', 'data/Asian/m.048c_k/m.048c_k_0003.jpg')","('data/Asian/m.01l_zpm/m.01l_zpm_0001.jpg', 'data/Asian/m.048c_k/m.048c_k_0003.jpg')"
2992,"('data/Asian/m.0dv3t7/m.0dv3t7_0005.jpg', 'data/Asian/m.04ym_v/m.04ym_v_0003.jpg')","('data/Asian/m.0dv3t7/m.0dv3t7_0005.jpg', 'data/Asian/m.04ym_v/m.04ym_v_0003.jpg')"
2993,"('data/Asian/m.08g3fb/m.08g3fb_0002.jpg', 'data/Asian/m.0j_6j5_/m.0j_6j5__0004.jpg')","('data/Asian/m.08g3fb/m.08g3fb_0002.jpg', 'data/Asian/m.0j_6j5_/m.0j_6j5__0004.jpg')"
2994,"('data/Asian/m.047rx57/m.047rx57_0003.jpg', 'data/Asian/m.03cx2x/m.03cx2x_0002.jpg')","('data/Asian/m.047rx57/m.047rx57_0003.jpg', 'data/Asian/m.03cx2x/m.03cx2x_0002.jpg')"
2995,"('data/Asian/m.03fmb4/m.03fmb4_0001.jpg', 'data/Asian/m.0k5qvj/m.0k5qvj_0001.jpg')","('data/Asian/m.03fmb4/m.03fmb4_0001.jpg', 'data/Asian/m.0k5qvj/m.0k5qvj_0001.jpg')"
2996,"('data/Asian/m.027270l/m.027270l_0003.jpg', 'data/Asian/m.0cs867/m.0cs867_0002.jpg')","('data/Asian/m.027270l/m.027270l_0003.jpg', 'data/Asian/m.0cs867/m.0cs867_0002.jpg')"
2997,"('data/Asian/m.036fy1/m.036fy1_0001.jpg', 'data/Asian/m.051hc0/m.051hc0_0001.jpg')","('data/Asian/m.036fy1/m.036fy1_0001.jpg', 'data/Asian/m.051hc0/m.051hc0_0001.jpg')"
2998,"('data/Asian/m.02q1nn/m.02q1nn_0003.jpg', 'data/Asian/m.02l_h7/m.02l_h7_0002.jpg')","('data/Asian/m.02q1nn/m.02q1nn_0003.jpg', 'data/Asian/m.02l_h7/m.02l_h7_0002.jpg')"
2999,"('data/Asian/m.0h7jl3/m.0h7jl3_0001.jpg', 'data/Asian/m.04dtft/m.04dtft_0002.jpg')","('data/Asian/m.0h7jl3/m.0h7jl3_0001.jpg', 'data/Asian/m.04dtft/m.04dtft_0002.jpg')"
3000,"('data/Asian/m.0717p4/m.0717p4_0003.jpg', 'data/Asian/m.0717p4/m.0717p4_0002.jpg')","('data/Asian/m.0717p4/m.0717p4_0003.jpg', 'data/Asian/m.0717p4/m.0717p4_0002.jpg')"
3001,"('data/Asian/m.0bfwj9/m.0bfwj9_0004.jpg', 'data/Asian/m.0bfwj9/m.0bfwj9_0001.jpg')","('data/Asian/m.0bfwj9/m.0bfwj9_0004.jpg', 'data/Asian/m.0bfwj9/m.0bfwj9_0001.jpg')"
3002,"('data/Asian/m.07x9nz/m.07x9nz_0001.jpg', 'data/Asian/m.07x9nz/m.07x9nz_0002.jpg')","('data/Asian/m.07x9nz/m.07x9nz_0001.jpg', 'data/Asian/m.07x9nz/m.07x9nz_0002.jpg')"
3003,"('data/Asian/m.06224x/m.06224x_0004.jpg', 'data/Asian/m.06224x/m.06224x_0003.jpg')","('data/Asian/m.06224x/m.06224x_0004.jpg', 'data/Asian/m.06224x/m.06224x_0003.jpg')"
3004,"('data/Asian/m.0289_m4/m.0289_m4_0002.jpg', 'data/Asian/m.0289_m4/m.0289_m4_0003.jpg')","('data/Asian/m.0289_m4/m.0289_m4_0002.jpg', 'data/Asian/m.0289_m4/m.0289_m4_0003.jpg')"
3005,"('data/Asian/m.02z0qnz/m.02z0qnz_0003.jpg', 'data/Asian/m.02z0qnz/m.02z0qnz_0001.jpg')","('data/Asian/m.02z0qnz/m.02z0qnz_0003.jpg', 'data/Asian/m.02z0qnz/m.02z0qnz_0001.jpg')"
3006,"('data/Asian/m.03d00pm/m.03d00pm_0003.jpg', 'data/Asian/m.03d00pm/m.03d00pm_0001.jpg')","('data/Asian/m.03d00pm/m.03d00pm_0003.jpg', 'data/Asian/m.03d00pm/m.03d00pm_0001.jpg')"
3007,"('data/Asian/m.051vh5t/m.051vh5t_0002.jpg', 'data/Asian/m.051vh5t/m.051vh5t_0003.jpg')","('data/Asian/m.051vh5t/m.051vh5t_0002.jpg', 'data/Asian/m.051vh5t/m.051vh5t_0003.jpg')"
3008,"('data/Asian/m.026y8b4/m.026y8b4_0001.jpg', 'data/Asian/m.026y8b4/m.026y8b4_0004.jpg')","('data/Asian/m.026y8b4/m.026y8b4_0001.jpg', 'data/Asian/m.026y8b4/m.026y8b4_0004.jpg')"
3009,"('data/Asian/m.0ll4t0b/m.0ll4t0b_0001.jpg', 'data/Asian/m.0ll4t0b/m.0ll4t0b_0002.jpg')","('data/Asian/m.0ll4t0b/m.0ll4t0b_0001.jpg', 'data/Asian/m.0ll4t0b/m.0ll4t0b_0002.jpg')"
3010,"('data/Asian/m.0gjc8bw/m.0gjc8bw_0004.jpg', 'data/Asian/m.0gjc8bw/m.0gjc8bw_0001.jpg')","('data/Asian/m.0gjc8bw/m.0gjc8bw_0004.jpg', 'data/Asian/m.0gjc8bw/m.0gjc8bw_0001.jpg')"
3011,"('data/Asian/m.026vbvv/m.026vbvv_0003.jpg', 'data/Asian/m.026vbvv/m.026vbvv_0001.jpg')","('data/Asian/m.026vbvv/m.026vbvv_0003.jpg', 'data/Asian/m.026vbvv/m.026vbvv_0001.jpg')"
3012,"('data/Asian/m.0bf4p4/m.0bf4p4_0002.jpg', 'data/Asian/m.0bf4p4/m.0bf4p4_0003.jpg')","('data/Asian/m.0bf4p4/m.0bf4p4_0002.jpg', 'data/Asian/m.0bf4p4/m.0bf4p4_0003.jpg')"
3013,"('data/Asian/m.015sfn/m.015sfn_0002.jpg', 'data/Asian/m.015sfn/m.015sfn_0001.jpg')","('data/Asian/m.015sfn/m.015sfn_0002.jpg', 'data/Asian/m.015sfn/m.015sfn_0001.jpg')"
3014,"('data/Asian/m.0bmdb6_/m.0bmdb6__0001.jpg', 'data/Asian/m.0bmdb6_/m.0bmdb6__0002.jpg')","('data/Asian/m.0bmdb6_/m.0bmdb6__0001.jpg', 'data/Asian/m.0bmdb6_/m.0bmdb6__0002.jpg')"
3015,"('data/Asian/m.043hxd/m.043hxd_0001.jpg', 'data/Asian/m.043hxd/m.043hxd_0002.jpg')","('data/Asian/m.043hxd/m.043hxd_0001.jpg', 'data/Asian/m.043hxd/m.043hxd_0002.jpg')"
3016,"('data/Asian/m.0282bbp/m.0282bbp_0002.jpg', 'data/Asian/m.0282bbp/m.0282bbp_0003.jpg')","('data/Asian/m.0282bbp/m.0282bbp_0002.jpg', 'data/Asian/m.0282bbp/m.0282bbp_0003.jpg')"
3017,"('data/Asian/m.0j3fjt7/m.0j3fjt7_0003.jpg', 'data/Asian/m.0j3fjt7/m.0j3fjt7_0002.jpg')","('data/Asian/m.0j3fjt7/m.0j3fjt7_0003.jpg', 'data/Asian/m.0j3fjt7/m.0j3fjt7_0002.jpg')"
3018,"('data/Asian/m.0fw3vg/m.0fw3vg_0001.jpg', 'data/Asian/m.0fw3vg/m.0fw3vg_0003.jpg')","('data/Asian/m.0fw3vg/m.0fw3vg_0001.jpg', 'data/Asian/m.0fw3vg/m.0fw3vg_0003.jpg')"
3019,"('data/Asian/m.0ngt980/m.0ngt980_0004.jpg', 'data/Asian/m.0ngt980/m.0ngt980_0002.jpg')","('data/Asian/m.0ngt980/m.0ngt980_0004.jpg', 'data/Asian/m.0ngt980/m.0ngt980_0002.jpg')"
3020,"('data/Asian/m.02y9r3/m.02y9r3_0004.jpg', 'data/Asian/m.02y9r3/m.02y9r3_0002.jpg')","('data/Asian/m.02y9r3/m.02y9r3_0004.jpg', 'data/Asian/m.02y9r3/m.02y9r3_0002.jpg')"
3021,"('data/Asian/m.026dhpk/m.026dhpk_0006.jpg', 'data/Asian/m.026dhpk/m.026dhpk_0002.jpg')","('data/Asian/m.026dhpk/m.026dhpk_0006.jpg', 'data/Asian/m.026dhpk/m.026dhpk_0002.jpg')"
3022,"('data/Asian/m.019hfr/m.019hfr_0003.jpg', 'data/Asian/m.019hfr/m.019hfr_0002.jpg')","('data/Asian/m.019hfr/m.019hfr_0003.jpg', 'data/Asian/m.019hfr/m.019hfr_0002.jpg')"
3023,"('data/Asian/m.07m49w0/m.07m49w0_0003.jpg', 'data/Asian/m.07m49w0/m.07m49w0_0005.jpg')","('data/Asian/m.07m49w0/m.07m49w0_0003.jpg', 'data/Asian/m.07m49w0/m.07m49w0_0005.jpg')"
3024,"('data/Asian/m.073mts/m.073mts_0001.jpg', 'data/Asian/m.073mts/m.073mts_0003.jpg')","('data/Asian/m.073mts/m.073mts_0001.jpg', 'data/Asian/m.073mts/m.073mts_0003.jpg')"
3025,"('data/Asian/m.01wntm6/m.01wntm6_0004.jpg', 'data/Asian/m.01wntm6/m.01wntm6_0002.jpg')","('data/Asian/m.01wntm6/m.01wntm6_0004.jpg', 'data/Asian/m.01wntm6/m.01wntm6_0002.jpg')"
3026,"('data/Asian/m.0g9vy3d/m.0g9vy3d_0002.jpg', 'data/Asian/m.0g9vy3d/m.0g9vy3d_0003.jpg')","('data/Asian/m.0g9vy3d/m.0g9vy3d_0002.jpg', 'data/Asian/m.0g9vy3d/m.0g9vy3d_0003.jpg')"
3027,"('data/Asian/m.02qvrry/m.02qvrry_0003.jpg', 'data/Asian/m.02qvrry/m.02qvrry_0002.jpg')","('data/Asian/m.02qvrry/m.02qvrry_0003.jpg', 'data/Asian/m.02qvrry/m.02qvrry_0002.jpg')"
3028,"('data/Asian/m.02brmb/m.02brmb_0004.jpg', 'data/Asian/m.02brmb/m.02brmb_0001.jpg')","('data/Asian/m.02brmb/m.02brmb_0004.jpg', 'data/Asian/m.02brmb/m.02brmb_0001.jpg')"
3029,"('data/Asian/m.04ymzp/m.04ymzp_0006.jpg', 'data/Asian/m.04ymzp/m.04ymzp_0005.jpg')","('data/Asian/m.04ymzp/m.04ymzp_0006.jpg', 'data/Asian/m.04ymzp/m.04ymzp_0005.jpg')"
3030,"('data/Asian/m.025hpm/m.025hpm_0003.jpg', 'data/Asian/m.025hpm/m.025hpm_0001.jpg')","('data/Asian/m.025hpm/m.025hpm_0003.jpg', 'data/Asian/m.025hpm/m.025hpm_0001.jpg')"
3031,"('data/Asian/m.0bzk5r/m.0bzk5r_0002.jpg', 'data/Asian/m.0bzk5r/m.0bzk5r_0003.jpg')","('data/Asian/m.0bzk5r/m.0bzk5r_0002.jpg', 'data/Asian/m.0bzk5r/m.0bzk5r_0003.jpg')"
3032,"('data/Asian/m.09w8x5/m.09w8x5_0001.jpg', 'data/Asian/m.09w8x5/m.09w8x5_0002.jpg')","('data/Asian/m.09w8x5/m.09w8x5_0001.jpg', 'data/Asian/m.09w8x5/m.09w8x5_0002.jpg')"
3033,"('data/Asian/m.0b02zh/m.0b02zh_0002.jpg', 'data/Asian/m.0b02zh/m.0b02zh_0003.jpg')","('data/Asian/m.0b02zh/m.0b02zh_0002.jpg', 'data/Asian/m.0b02zh/m.0b02zh_0003.jpg')"
3034,"('data/Asian/m.04yg379/m.04yg379_0001.jpg', 'data/Asian/m.04yg379/m.04yg379_0003.jpg')","('data/Asian/m.04yg379/m.04yg379_0001.jpg', 'data/Asian/m.04yg379/m.04yg379_0003.jpg')"
3035,"('data/Asian/m.0dgpw1/m.0dgpw1_0002.jpg', 'data/Asian/m.0dgpw1/m.0dgpw1_0001.jpg')","('data/Asian/m.0dgpw1/m.0dgpw1_0002.jpg', 'data/Asian/m.0dgpw1/m.0dgpw1_0001.jpg')"
3036,"('data/Asian/m.0j9kszs/m.0j9kszs_0003.jpg', 'data/Asian/m.0j9kszs/m.0j9kszs_0005.jpg')","('data/Asian/m.0j9kszs/m.0j9kszs_0003.jpg', 'data/Asian/m.0j9kszs/m.0j9kszs_0005.jpg')"
3037,"('data/Asian/m.03qcysh/m.03qcysh_0001.jpg', 'data/Asian/m.03qcysh/m.03qcysh_0006.jpg')","('data/Asian/m.03qcysh/m.03qcysh_0001.jpg', 'data/Asian/m.03qcysh/m.03qcysh_0006.jpg')"
3038,"('data/Asian/m.0hgrndp/m.0hgrndp_0004.jpg', 'data/Asian/m.0hgrndp/m.0hgrndp_0003.jpg')","('data/Asian/m.0hgrndp/m.0hgrndp_0004.jpg', 'data/Asian/m.0hgrndp/m.0hgrndp_0003.jpg')"
3039,"('data/Asian/m.05zkm_5/m.05zkm_5_0003.jpg', 'data/Asian/m.05zkm_5/m.05zkm_5_0002.jpg')","('data/Asian/m.05zkm_5/m.05zkm_5_0003.jpg', 'data/Asian/m.05zkm_5/m.05zkm_5_0002.jpg')"
3040,"('data/Asian/m.03c9_tf/m.03c9_tf_0001.jpg', 'data/Asian/m.03c9_tf/m.03c9_tf_0004.jpg')","('data/Asian/m.03c9_tf/m.03c9_tf_0001.jpg', 'data/Asian/m.03c9_tf/m.03c9_tf_0004.jpg')"
3041,"('data/Asian/m.0466cdq/m.0466cdq_0003.jpg', 'data/Asian/m.0466cdq/m.0466cdq_0002.jpg')","('data/Asian/m.0466cdq/m.0466cdq_0003.jpg', 'data/Asian/m.0466cdq/m.0466cdq_0002.jpg')"
3042,"('data/Asian/m.017j2b/m.017j2b_0004.jpg', 'data/Asian/m.017j2b/m.017j2b_0002.jpg')","('data/Asian/m.017j2b/m.017j2b_0004.jpg', 'data/Asian/m.017j2b/m.017j2b_0002.jpg')"
3043,"('data/Asian/m.0cdnv_/m.0cdnv__0002.jpg', 'data/Asian/m.0cdnv_/m.0cdnv__0005.jpg')","('data/Asian/m.0cdnv_/m.0cdnv__0002.jpg', 'data/Asian/m.0cdnv_/m.0cdnv__0005.jpg')"
3044,"('data/Asian/m.04ym_v/m.04ym_v_0004.jpg', 'data/Asian/m.04ym_v/m.04ym_v_0002.jpg')","('data/Asian/m.04ym_v/m.04ym_v_0004.jpg', 'data/Asian/m.04ym_v/m.04ym_v_0002.jpg')"
3045,"('data/Asian/m.0f1cgl/m.0f1cgl_0002.jpg', 'data/Asian/m.0f1cgl/m.0f1cgl_0003.jpg')","('data/Asian/m.0f1cgl/m.0f1cgl_0002.jpg', 'data/Asian/m.0f1cgl/m.0f1cgl_0003.jpg')"
3046,"('data/Asian/m.0h7kzlh/m.0h7kzlh_0003.jpg', 'data/Asian/m.0h7kzlh/m.0h7kzlh_0001.jpg')","('data/Asian/m.0h7kzlh/m.0h7kzlh_0003.jpg', 'data/Asian/m.0h7kzlh/m.0h7kzlh_0001.jpg')"
3047,"('data/Asian/m.0j7jmtp/m.0j7jmtp_0002.jpg', 'data/Asian/m.0j7jmtp/m.0j7jmtp_0001.jpg')","('data/Asian/m.0j7jmtp/m.0j7jmtp_0002.jpg', 'data/Asian/m.0j7jmtp/m.0j7jmtp_0001.jpg')"
3048,"('data/Asian/m.0432f6/m.0432f6_0003.jpg', 'data/Asian/m.0432f6/m.0432f6_0004.jpg')","('data/Asian/m.0432f6/m.0432f6_0003.jpg', 'data/Asian/m.0432f6/m.0432f6_0004.jpg')"
3049,"('data/Asian/m.0rpftqy/m.0rpftqy_0001.jpg', 'data/Asian/m.0rpftqy/m.0rpftqy_0002.jpg')","('data/Asian/m.0rpftqy/m.0rpftqy_0001.jpg', 'data/Asian/m.0rpftqy/m.0rpftqy_0002.jpg')"
3050,"('data/Asian/m.03chhr/m.03chhr_0002.jpg', 'data/Asian/m.03chhr/m.03chhr_0001.jpg')","('data/Asian/m.03chhr/m.03chhr_0002.jpg', 'data/Asian/m.03chhr/m.03chhr_0001.jpg')"
3051,"('data/Asian/m.0nddhwx/m.0nddhwx_0004.jpg', 'data/Asian/m.0nddhwx/m.0nddhwx_0006.jpg')","('data/Asian/m.0nddhwx/m.0nddhwx_0004.jpg', 'data/Asian/m.0nddhwx/m.0nddhwx_0006.jpg')"
3052,"('data/Asian/m.04dtft/m.04dtft_0004.jpg', 'data/Asian/m.04dtft/m.04dtft_0003.jpg')","('data/Asian/m.04dtft/m.04dtft_0004.jpg', 'data/Asian/m.04dtft/m.04dtft_0003.jpg')"
3053,"('data/Asian/m.0bh9tj7/m.0bh9tj7_0001.jpg', 'data/Asian/m.0bh9tj7/m.0bh9tj7_0003.jpg')","('data/Asian/m.0bh9tj7/m.0bh9tj7_0001.jpg', 'data/Asian/m.0bh9tj7/m.0bh9tj7_0003.jpg')"
3054,"('data/Asian/m.0g75xl/m.0g75xl_0002.jpg', 'data/Asian/m.0g75xl/m.0g75xl_0003.jpg')","('data/Asian/m.0g75xl/m.0g75xl_0002.jpg', 'data/Asian/m.0g75xl/m.0g75xl_0003.jpg')"
3055,"('data/Asian/m.02wx2sp/m.02wx2sp_0001.jpg', 'data/Asian/m.02wx2sp/m.02wx2sp_0003.jpg')","('data/Asian/m.02wx2sp/m.02wx2sp_0001.jpg', 'data/Asian/m.02wx2sp/m.02wx2sp_0003.jpg')"
3056,"('data/Asian/m.01l4tnh/m.01l4tnh_0005.jpg', 'data/Asian/m.01l4tnh/m.01l4tnh_0003.jpg')","('data/Asian/m.01l4tnh/m.01l4tnh_0005.jpg', 'data/Asian/m.01l4tnh/m.01l4tnh_0003.jpg')"
3057,"('data/Asian/m.047f9ms/m.047f9ms_0003.jpg', 'data/Asian/m.047f9ms/m.047f9ms_0002.jpg')","('data/Asian/m.047f9ms/m.047f9ms_0003.jpg', 'data/Asian/m.047f9ms/m.047f9ms_0002.jpg')"
3058,"('data/Asian/m.0gbxjc5/m.0gbxjc5_0002.jpg', 'data/Asian/m.0gbxjc5/m.0gbxjc5_0001.jpg')","('data/Asian/m.0gbxjc5/m.0gbxjc5_0002.jpg', 'data/Asian/m.0gbxjc5/m.0gbxjc5_0001.jpg')"
3059,"('data/Asian/m.0bhtly/m.0bhtly_0001.jpg', 'data/Asian/m.0bhtly/m.0bhtly_0002.jpg')","('data/Asian/m.0bhtly/m.0bhtly_0001.jpg', 'data/Asian/m.0bhtly/m.0bhtly_0002.jpg')"
3060,"('data/Asian/m.0c02l0/m.0c02l0_0003.jpg', 'data/Asian/m.0c02l0/m.0c02l0_0001.jpg')","('data/Asian/m.0c02l0/m.0c02l0_0003.jpg', 'data/Asian/m.0c02l0/m.0c02l0_0001.jpg')"
3061,"('data/Asian/m.0nf_fy_/m.0nf_fy__0001.jpg', 'data/Asian/m.0nf_fy_/m.0nf_fy__0004.jpg')","('data/Asian/m.0nf_fy_/m.0nf_fy__0001.jpg', 'data/Asian/m.0nf_fy_/m.0nf_fy__0004.jpg')"
3062,"('data/Asian/m.04m_p1h/m.04m_p1h_0002.jpg', 'data/Asian/m.04m_p1h/m.04m_p1h_0001.jpg')","('data/Asian/m.04m_p1h/m.04m_p1h_0002.jpg', 'data/Asian/m.04m_p1h/m.04m_p1h_0001.jpg')"
3063,"('data/Asian/m.01vrw1j/m.01vrw1j_0002.jpg', 'data/Asian/m.01vrw1j/m.01vrw1j_0001.jpg')","('data/Asian/m.01vrw1j/m.01vrw1j_0002.jpg', 'data/Asian/m.01vrw1j/m.01vrw1j_0001.jpg')"
3064,"('data/Asian/m.0g555_6/m.0g555_6_0002.jpg', 'data/Asian/m.0g555_6/m.0g555_6_0001.jpg')","('data/Asian/m.0g555_6/m.0g555_6_0002.jpg', 'data/Asian/m.0g555_6/m.0g555_6_0001.jpg')"
3065,"('data/Asian/m.077728/m.077728_0002.jpg', 'data/Asian/m.077728/m.077728_0004.jpg')","('data/Asian/m.077728/m.077728_0002.jpg', 'data/Asian/m.077728/m.077728_0004.jpg')"
3066,"('data/Asian/m.08nsyz4/m.08nsyz4_0002.jpg', 'data/Asian/m.08nsyz4/m.08nsyz4_0001.jpg')","('data/Asian/m.08nsyz4/m.08nsyz4_0002.jpg', 'data/Asian/m.08nsyz4/m.08nsyz4_0001.jpg')"
3067,"('data/Asian/m.04bzf/m.04bzf_0001.jpg', 'data/Asian/m.04bzf/m.04bzf_0003.jpg')","('data/Asian/m.04bzf/m.04bzf_0001.jpg', 'data/Asian/m.04bzf/m.04bzf_0003.jpg')"
3068,"('data/Asian/m.02pzvbn/m.02pzvbn_0001.jpg', 'data/Asian/m.02pzvbn/m.02pzvbn_0003.jpg')","('data/Asian/m.02pzvbn/m.02pzvbn_0001.jpg', 'data/Asian/m.02pzvbn/m.02pzvbn_0003.jpg')"
3069,"('data/Asian/m.063z944/m.063z944_0002.jpg', 'data/Asian/m.063z944/m.063z944_0003.jpg')","('data/Asian/m.063z944/m.063z944_0002.jpg', 'data/Asian/m.063z944/m.063z944_0003.jpg')"
3070,"('data/Asian/m.04zxwmj/m.04zxwmj_0002.jpg', 'data/Asian/m.04zxwmj/m.04zxwmj_0006.jpg')","('data/Asian/m.04zxwmj/m.04zxwmj_0002.jpg', 'data/Asian/m.04zxwmj/m.04zxwmj_0006.jpg')"
3071,"('data/Asian/m.01sc_fm/m.01sc_fm_0001.jpg', 'data/Asian/m.01sc_fm/m.01sc_fm_0004.jpg')","('data/Asian/m.01sc_fm/m.01sc_fm_0001.jpg', 'data/Asian/m.01sc_fm/m.01sc_fm_0004.jpg')"
3072,"('data/Asian/m.057wf4/m.057wf4_0002.jpg', 'data/Asian/m.057wf4/m.057wf4_0005.jpg')","('data/Asian/m.057wf4/m.057wf4_0002.jpg', 'data/Asian/m.057wf4/m.057wf4_0005.jpg')"
3073,"('data/Asian/m.027rk9q/m.027rk9q_0006.jpg', 'data/Asian/m.027rk9q/m.027rk9q_0004.jpg')","('data/Asian/m.027rk9q/m.027rk9q_0006.jpg', 'data/Asian/m.027rk9q/m.027rk9q_0004.jpg')"
3074,"('data/Asian/m.0902_h/m.0902_h_0001.jpg', 'data/Asian/m.0902_h/m.0902_h_0002.jpg')","('data/Asian/m.0902_h/m.0902_h_0001.jpg', 'data/Asian/m.0902_h/m.0902_h_0002.jpg')"
3075,"('data/Asian/m.08x5_9/m.08x5_9_0001.jpg', 'data/Asian/m.08x5_9/m.08x5_9_0003.jpg')","('data/Asian/m.08x5_9/m.08x5_9_0001.jpg', 'data/Asian/m.08x5_9/m.08x5_9_0003.jpg')"
3076,"('data/Asian/m.0fpvj4/m.0fpvj4_0001.jpg', 'data/Asian/m.0fpvj4/m.0fpvj4_0003.jpg')","('data/Asian/m.0fpvj4/m.0fpvj4_0001.jpg', 'data/Asian/m.0fpvj4/m.0fpvj4_0003.jpg')"
3077,"('data/Asian/m.0dll8p1/m.0dll8p1_0001.jpg', 'data/Asian/m.0dll8p1/m.0dll8p1_0004.jpg')","('data/Asian/m.0dll8p1/m.0dll8p1_0001.jpg', 'data/Asian/m.0dll8p1/m.0dll8p1_0004.jpg')"
3078,"('data/Asian/m.047k9t/m.047k9t_0001.jpg', 'data/Asian/m.047k9t/m.047k9t_0003.jpg')","('data/Asian/m.047k9t/m.047k9t_0001.jpg', 'data/Asian/m.047k9t/m.047k9t_0003.jpg')"
3079,"('data/Asian/m.0z08d8y/m.0z08d8y_0002.jpg', 'data/Asian/m.0z08d8y/m.0z08d8y_0003.jpg')","('data/Asian/m.0z08d8y/m.0z08d8y_0002.jpg', 'data/Asian/m.0z08d8y/m.0z08d8y_0003.jpg')"
